"","Fitted","Actual","Date"
"558",4.42764085554375,3.986,"1799-03-01"
"559",8.22580934716825,8.786,"1799-04-01"
"560",11.6329871299614,11.353,"1799-05-01"
"561",13.5700961466952,13.68,"1799-06-01"
"562",14.5459741320986,14.869,"1799-07-01"
"563",14.1446179112229,14.086,"1799-08-01"
"564",11.6934653968068,12.311,"1799-09-01"
"565",8.55942782003163,9.606,"1799-10-01"
"566",6.08938376126447,5.904,"1799-11-01"
"567",2.80004765048381,3.487,"1799-12-01"
"568",2.35345027391699,2.815,"1800-01-01"
"569",3.65067997787689,3.634,"1800-02-01"
"570",4.97396172594778,4.452,"1800-03-01"
"571",8.48092029012159,9.125,"1800-04-01"
"572",11.8227847368078,11.097,"1800-05-01"
"573",13.5816220925895,13.606,"1800-06-01"
"574",14.6149339189086,13.763,"1800-07-01"
"575",13.8537133774303,13.619,"1800-08-01"
"576",11.6090797930173,10.795,"1800-09-01"
"577",8.13182267342695,9.469,"1800-10-01"
"578",6.03835387003863,5.572,"1800-11-01"
"579",2.71337332990745,3.864,"1800-12-01"
